userId,name,상의,아우터,하의,신발,액세서리,작성일,체중,키,스타일,비고,이미지
3,koko.iron,"반팔 셔츠/블라우스, 반팔 티",,데님팬츠,샌들/슬리퍼,,2023년 7월 31일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"반팔 티, 셔츠/블라우스",,데님팬츠,운동화,,2023년 7월 28일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,데님팬츠,운동화,,2023년 7월 27일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,반바지,샌들/슬리퍼,기타 모자,2023년 7월 26일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,데님팬츠,구두/로퍼,,2023년 7월 25일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,면바지,스니커즈/캔버스,,2023년 7월 24일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,데님팬츠,구두/로퍼,,2023년 7월 21일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,데님팬츠,샌들/슬리퍼,,2023년 7월 20일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,반바지,스니커즈/캔버스,장목양말,2023년 7월 19일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,데님팬츠,스니커즈/캔버스,,2023년 7월 18일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,반바지,샌들/슬리퍼,,2023년 7월 17일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,반바지,운동화,장목양말,2023년 7월 14일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,데님팬츠,스니커즈/캔버스,,2023년 7월 13일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,데님팬츠,스니커즈/캔버스,,2023년 7월 12일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,데님팬츠,스니커즈/캔버스,,2023년 7월 11일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,반바지,스니커즈/캔버스,장목양말,2023년 7월 10일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,반바지,샌들/슬리퍼,,2023년 7월 7일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,데님팬츠,구두/로퍼,,2023년 7월 6일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,데님팬츠,운동화,,2023년 7월 5일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,데님팬츠,스니커즈/캔버스,,2023년 7월 4일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,반바지,스니커즈/캔버스,장목양말,2023년 7월 3일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티 2,,데님팬츠,스니커즈/캔버스,,2023년 7월 1일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"반팔 티, 셔츠/블라우스",,반바지,구두/로퍼,장목양말,2023년 6월 30일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,트레이닝/조거 팬츠,샌들/슬리퍼,기타 모자,2023년 6월 29일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,면바지,스니커즈/캔버스,,2023년 6월 28일,70,180,"미니멀, 캐주얼",,
